term_str,n,tfidf_mean,df,dfidf,p,i,max_pos,n_pos,stop
drunken,41,0.001127701057584431,39,147.13099065198017,4.7430043577798574e-05,14.36383928049871,JJ,8.0,0
dry,213,0.0037247325838213694,139,269.5280403549579,0.0002464048605383194,11.986681664890956,JJ,10.0,0
dug,48,0.0012971739674663032,44,158.33664458136266,5.552785589595931e-05,14.136428784395637,NN,8.0,0
dull,103,0.0022778092116469625,84,223.9166411983549,0.00011915352411007934,13.034890757933574,JJ,8.0,0
dumb,43,0.0013935665399052008,37,142.39591921381836,4.9743704240130216e-05,14.295126530414695,JJ,5.0,0
dungeon,41,0.0010183565657265682,28,119.01783041964401,4.7430043577798574e-05,14.36383928049871,NN,3.0,0
dusk,98,0.002004363682721135,71,206.48536683106906,0.00011336937245425025,13.106681441001585,NN,8.0,0
dust,236,0.003890916994638464,118,256.6911434608855,0.0002730119581551333,11.838748235754952,NN,7.0,0
dusty,58,0.0015241956989622415,47,164.65993494083233,6.709615920761749e-05,13.863410289989222,JJ,4.0,0
duties,52,0.0015462146497031166,42,153.95832059917745,6.0155177220622586e-05,14.0209515669757,NNS,4.0,0
duty,179,0.003659896647218183,116,255.20124440526604,0.00020707262927868158,12.237575507852537,NN,6.0,0
duur,58,0.0015321432788672974,10,57.36063627871814,6.709615920761749e-05,13.863410289989222,NNP,1.0,0
dwarf,255,0.00462775288247994,81,220.16947930983864,0.00029499173444728384,11.727037848257934,NN,10.0,0
dwarfs,43,0.0012280363141816705,23,104.29188463414975,4.9743704240130216e-05,14.295126530414695,NN,6.0,0
dwarves,58,0.0009632517466394294,13,69.64817606003508,6.709615920761749e-05,13.863410289989222,NNS,7.0,0
dwell,57,0.0012083833612235482,37,142.39591921381836,6.593932887645167e-05,13.888501270952052,VBP,6.0,0
dwelt,46,0.0009997686060761696,30,124.53303381451971,5.321419523362767e-05,14.19782932905978,VBD,7.0,0
dying,211,0.003658819764703864,148,273.58367685527344,0.0002440911998759878,12.000292096409607,VBG,10.0,0
dywen,44,0.0013385980491314696,14,73.508915209822,5.090053457129603e-05,14.261959666479497,NNP,2.0,0
eager,94,0.0019575082620814886,79,217.58266699198376,0.00010874205112958697,13.166802433439155,JJ,6.0,0
eagerly,90,0.002156910326326642,77,214.92279901894915,0.0001041147298049237,13.229538188787119,RB,8.0,0
eagle,74,0.0017869607563830055,43,156.16425962645437,8.56054445062706e-05,13.511937919487844,NN,3.0,0
ear,274,0.004447709768957975,176,281.3465783254506,0.0003169715107394344,11.623359202156266,NN,7.0,0
earlier,35,0.001058569775350614,34,134.99798197130045,4.048906159080366e-05,14.592108268171827,JJR,6.0,0
early,191,0.003666931019797127,128,263.4229405131745,0.00022095459325267142,12.143962457081045,JJ,8.0,0
earnest,66,0.0019925973267404446,56,182.03566083928803,7.635080185694404e-05,13.67699716575834,NN,7.0,0
earnestly,35,0.0013683021230576965,29,121.80031110131651,4.048906159080366e-05,14.592108268171827,RB,4.0,0
earnshaw,116,0.005574147836413529,26,113.29635212007018,0.00013419231841523498,12.863410289989222,NNP,5.0,0
ears,318,0.004787157173847296,209,282.28221145176326,0.0003678720453107304,11.408508329832438,NN,12.0,0
earth,418,0.005863909108437814,206,282.5271862886472,0.0004835550784273123,11.01403215303591,NN,10.0,0
ease,111,0.002336838851437559,92,233.16753853659898,0.0001284081667594059,12.926975418766688,NN,5.0,0
easier,72,0.001571029063504744,62,192.43531556708263,8.329178384393896e-05,13.55146628367448,JJR,6.0,0
easily,158,0.003138527007513376,117,255.95235937156522,0.0001827791923241994,12.41761053693969,RB,7.0,0
east,293,0.004517224354319385,139,269.5280403549579,0.00033895128703158496,11.526634430694545,NN,11.0,0
eastern,73,0.001392900512832381,43,156.16425962645437,8.444861417510478e-05,13.531566726236775,JJ,2.0,0
eastwatch,51,0.0014101385105700463,24,107.35270132891247,5.899834688945676e-05,14.048965943145298,NNP,4.0,0
easy,264,0.0038106641795162405,196,282.88324821421764,0.00030540320742777617,11.67699716575834,JJ,10.0,0
eat,354,0.0055509346187058075,186,282.5029215671129,0.0004095179372326999,11.253785735033796,VB,10.0,0
eat drink,40,0.0013129370361960285,25,110.35338832461127,4.627321324663276e-05,14.399463190229431,,,0
eaten,90,0.001931141522621116,68,201.99596394260087,0.0001041147298049237,13.229538188787119,VBN,7.0,0
eating,131,0.0028856265787196383,90,230.95247637865512,0.00015154477338272227,12.687968283579343,VBG,7.0,0
echo,46,0.0010099894612369692,40,149.44254511487253,5.321419523362767e-05,14.19782932905978,NN,4.0,0
echoed,100,0.0020538274347489237,85,225.13106686282532,0.00011568303311658189,13.077535095342068,VBD,10.0,0
echoing,48,0.0011823579722574562,41,151.7180284437848,5.552785589595931e-05,14.136428784395637,VBG,2.0,0
edd,60,0.0017953926812202653,16,80.92786756414681,6.940981986994914e-05,13.814500689508275,NNP,3.0,0
eddard,259,0.005466025468466505,108,248.73525582433638,0.0002996190557719471,11.70458299743024,NNP,4.0,0
eddard stark,109,0.0025876935275948505,63,194.08484335333335,0.00012609450609707426,12.953206960339866,,,0
edgar,104,0.004706777253104115,22,101.16832229068132,0.00012031035444124517,13.0209515669757,NNP,3.0,0
edge,214,0.0036775513674003044,131,265.218502480046,0.00024756169086948525,11.979924298715646,NN,4.0,0
edged,46,0.0011435316760280362,42,153.95832059917745,5.321419523362767e-05,14.19782932905978,VBD,3.0,0
edmure,210,0.00542063311574266,35,137.5048047034973,0.00024293436954482198,12.00714576745067,NNP,6.0,0
edric,39,0.001040086329821356,10,57.36063627871814,4.511638291546694e-05,14.435989066254544,NNP,3.0,0
effect,96,0.0022529047007379547,79,217.58266699198376,0.00011105571179191862,13.136428784395637,NN,5.0,0
effort,99,0.0024159607526489696,77,214.92279901894915,0.00011452620278541607,13.092034665037184,NN,3.0,0
efforts,51,0.001510414535479877,44,158.33664458136266,5.899834688945676e-05,14.048965943145298,NNS,3.0,0
egg,41,0.0011955572113622735,22,101.16832229068132,4.7430043577798574e-05,14.36383928049871,NN,3.0,0
eggs,83,0.0022963207276415955,46,162.5837692682995,9.601691748676297e-05,13.346351853769868,NNS,6.0,0
eh,77,0.002065969839115909,53,176.49377721438677,8.907593549976806e-05,13.454604744421891,NN,7.0,0
eighteen,48,0.0014195369077139217,40,149.44254511487253,5.552785589595931e-05,14.136428784395637,JJ,9.0,0
elbow,91,0.0020641128122812023,75,212.18797741974714,0.00010527156013608952,13.213596644918097,NN,3.0,0
elder,66,0.0015731722637809782,49,168.72081205355443,7.635080185694404e-05,13.67699716575834,NN,5.0,0
eldest,45,0.0010613344371957014,36,139.97040196740707,5.205736490246185e-05,14.229538188787119,JJS,5.0,0
elf,86,0.0015377416479038625,27,116.1838139560841,9.948740848026043e-05,13.295126530414695,NNP,7.0,0
elf nan,50,0.0009938674443313112,22,101.16832229068132,5.7841516558290944e-05,14.077535095342068,,,0
elia,46,0.001261431603391745,13,69.64817606003508,5.321419523362767e-05,14.19782932905978,NNP,4.0,0
ellen,99,0.0046377970107322,23,104.29188463414975,0.00011452620278541607,13.092034665037184,NNP,6.0,0
elrond,121,0.0018869996104598512,11,61.58416114534066,0.0001399764700710641,12.802528047842198,NNP,4.0,0
elven,52,0.0009352381799505359,14,73.508915209822,6.0155177220622586e-05,14.0209515669757,NNP,3.0,0
elven nan,48,0.0008482871448643362,14,73.508915209822,5.552785589595931e-05,14.136428784395637,,,0
elves,171,0.002857194081323212,21,97.97916029958873,0.00019781798662935505,12.303538770230896,NNS,6.0,0
em,167,0.00412253652007641,71,206.48536683106906,0.00019319066530469175,12.337686992642741,NN,17.0,0
embers,38,0.0010424644686245648,38,144.78243995399242,4.3959552584301115e-05,14.473463771673208,NNS,3.0,0
embrace,90,0.0019814494741295496,64,195.71147025658726,0.0001041147298049237,13.229538188787119,NN,6.0,0
emerged,84,0.00179809349649504,75,212.18797741974714,9.717374781792878e-05,13.329073862338033,VBD,5.0,0
employ,62,0.00139342808296347,27,116.1838139560841,7.172348053228077e-05,13.767194974729918,NN,7.0,0
encouraged,35,0.0011186644687327834,32,129.85573512829362,4.048906159080366e-05,14.592108268171827,VBN,7.0,0
end,1127,0.010698206017401611,370,194.84579702985957,0.001303747783223878,9.583119484944572,NN,7.0,0
ended,109,0.002260740141175086,88,228.67328916272533,0.00012609450609707426,12.953206960339866,VBN,9.0,0
endless,68,0.0014878630764419433,54,178.3676279121682,7.866446251927569e-05,13.633928443866454,JJ,5.0,0
ends,96,0.0019190522679189376,74,210.79183842763672,0.00011105571179191862,13.136428784395637,NNS,10.0,0
endure,56,0.0016116145131778875,46,162.5837692682995,6.478249854528586e-05,13.91403636305919,VB,4.0,0
enemies,142,0.0026038820128745335,101,242.37780424074552,0.0001642699070255463,12.571644165612112,NNS,8.0,0
enemy,219,0.0034373672901663772,105,246.09335153477056,0.00025334584252531436,11.94660422551562,NN,8.0,0
energy,37,0.0012602026611875103,29,121.80031110131651,4.28027222531353e-05,14.511937919487844,NN,4.0,0
engage,55,0.001170061026819711,30,124.53303381451971,6.362566821412004e-05,13.940031571592133,VB,5.0,0
engaged,86,0.0023119727141021765,67,200.45746966419404,9.948740848026043e-05,13.295126530414695,VBN,6.0,0
england,63,0.0019668123211853683,43,156.16425962645437,7.288031086344659e-05,13.744111361616877,NNP,2.0,0
english,40,0.0014448250243557922,29,121.80031110131651,4.627321324663276e-05,14.399463190229431,NNP,3.0,0
enjoy,78,0.0019077522762549477,63,194.08484335333335,9.023276583093388e-05,13.435989066254544,VB,7.0,0
enjoyed,36,0.0010169700707128833,33,132.44872091222382,4.164589192196948e-05,14.55146628367448,VBD,5.0,0
enormous,41,0.0011116879561920688,30,124.53303381451971,4.7430043577798574e-05,14.36383928049871,JJ,3.0,0
enter,130,0.0026057084077973835,89,229.82098796955722,0.00015038794305155645,12.699023472088339,VB,8.0,0
entered,301,0.005061422485542947,201,282.7949463476297,0.0003482059296809115,11.487771608357091,VBD,10.0,0
entering,47,0.001412345929541123,44,158.33664458136266,5.4371025564793485e-05,14.166802433439155,VBG,4.0,0
entirely,73,0.002103788076633047,64,195.71147025658726,8.444861417510478e-05,13.531566726236775,RB,4.0,0
entrance,89,0.002194966077909938,77,214.92279901894915,0.00010295789947375788,13.245657854150396,NN,5.0,0
equal,134,0.002583134286059201,79,217.58266699198376,0.00015501526437621972,12.655302094659021,JJ,8.0,0
equally,49,0.0018119946279569923,40,149.44254511487253,5.668468622712513e-05,14.106681441001585,RB,2.0,0
ere,144,0.0027106706261345237,85,225.13106686282532,0.00016658356768787792,12.55146628367448,RB,11.0,0
erect,42,0.0011392387191107747,35,137.5048047034973,4.858687390896439e-05,14.329073862338033,NN,8.0,0
errand,41,0.0010915374493316702,34,134.99798197130045,4.7430043577798574e-05,14.36383928049871,NN,3.0,0
escape,164,0.0032291369711716696,116,255.20124440526604,0.0001897201743111943,12.36383928049871,VB,7.0,0
escaped,87,0.002115270754483875,68,201.99596394260087,0.00010064423881142625,13.278447789268064,VBD,7.0,0
escort,102,0.0022704200885679798,75,212.18797741974714,0.00011799669377891352,13.048965943145298,NN,6.0,0
escorted,39,0.0011217149217245053,36,139.97040196740707,4.511638291546694e-05,14.435989066254544,VBD,2.0,0
especially,159,0.0029865875400798907,122,259.5250349939474,0.0001839360226553652,12.408508329832438,RB,4.0,0
estate,48,0.0015009637015729394,35,137.5048047034973,5.552785589595931e-05,14.136428784395637,NN,2.0,0
estella,237,0.008308164583176502,32,129.85573512829362,0.0002741687884862991,11.832648036218535,NNP,5.0,0
eternal,79,0.0017283639767828216,38,144.78243995399242,9.13895961620997e-05,13.41761053693969,JJ,6.0,0
ethereal,36,0.0008016962174173256,16,80.92786756414681,4.164589192196948e-05,14.55146628367448,NN,3.0,0
eumaeus,76,0.0026215546170378465,9,52.99260049185177,8.791910516860223e-05,13.473463771673208,NNP,3.0,0
eunuch,142,0.0033810106827317724,53,176.49377721438677,0.0001642699070255463,12.571644165612112,JJ,6.0,0
eunuchs,66,0.0016869732852336252,30,124.53303381451971,7.635080185694404e-05,13.67699716575834,NN,8.0,0
evenfall,43,0.001141488136507242,37,142.39591921381836,4.9743704240130216e-05,14.295126530414695,NN,8.0,0
evening,398,0.0068345305763315494,193,282.8481942997814,0.0004604184718039959,11.084766664573145,NN,10.0,0
event,60,0.0014621692542662928,47,164.65993494083233,6.940981986994914e-05,13.814500689508275,NN,4.0,0
events,42,0.001276354632853639,39,147.13099065198017,4.858687390896439e-05,14.329073862338033,NNS,6.0,0
everybody,72,0.002137128479212272,53,176.49377721438677,8.329178384393896e-05,13.55146628367448,NN,7.0,0
evidence,53,0.0017035888219277737,42,153.95832059917745,6.13120075517884e-05,13.993470830553594,NN,3.0,0
evidently,67,0.001945848191432217,55,180.2147605078984,7.750763218810986e-05,13.655302094659021,RB,3.0,0
evil,226,0.003800825538987512,110,250.4295210157968,0.00026144365484347506,11.901212322701605,JJ,11.0,0
exactly,89,0.002239126455381975,68,201.99596394260087,0.00010295789947375788,13.245657854150396,RB,4.0,0
examined,52,0.0016093311411247775,44,158.33664458136266,6.0155177220622586e-05,14.0209515669757,VBD,6.0,0
example,35,0.0011225134538344758,31,127.21765778354131,4.048906159080366e-05,14.592108268171827,NN,3.0,0
exceedingly,41,0.0014776752476705426,34,134.99798197130045,4.7430043577798574e-05,14.36383928049871,RB,5.0,0
excellent,76,0.0020684431053237143,56,182.03566083928803,8.791910516860223e-05,13.473463771673208,JJ,4.0,0
exchange,42,0.0012272550878899549,38,144.78243995399242,4.858687390896439e-05,14.329073862338033,NN,5.0,0
exchanged,58,0.0015833914520246143,52,174.59270424014036,6.709615920761749e-05,13.863410289989222,VBD,6.0,0
excited,65,0.0018298859019474107,51,172.6638854201717,7.519397152577823e-05,13.699023472088339,JJ,8.0,0
excitement,50,0.0012421104543791557,45,160.47623818932755,5.7841516558290944e-05,14.077535095342068,NN,3.0,0
exclaimed,248,0.004912799022233808,143,271.43121519525243,0.0002868939221291231,11.767194974729918,VBD,7.0,0
excuse,69,0.001814810304449958,65,197.31555413249689,7.982129285044151e-05,13.612866828338625,NN,6.0,0
exercise,37,0.0012004878226644247,32,129.85573512829362,4.28027222531353e-05,14.511937919487844,NN,5.0,0
exhausted,49,0.0015022591705937,44,158.33664458136266,5.668468622712513e-05,14.106681441001585,JJ,8.0,0
exile,51,0.0013034941449112855,36,139.97040196740707,5.899834688945676e-05,14.048965943145298,NN,3.0,0
existence,79,0.002529749814836234,53,176.49377721438677,9.13895961620997e-05,13.41761053693969,NN,5.0,0
expect,169,0.003045587438326907,126,262.1696867066667,0.00019550432596702338,12.32051184883461,VB,3.0,0
expectations,37,0.0013328936684715597,23,104.29188463414975,4.28027222531353e-05,14.511937919487844,NN,5.0,0
expected,214,0.003861900162582033,153,275.4923936501782,0.00024756169086948525,11.979924298715646,VBN,8.0,0
expecting,47,0.0012334065982858994,45,160.47623818932755,5.4371025564793485e-05,14.166802433439155,VBG,3.0,0
experience,58,0.001633112922208092,52,174.59270424014036,6.709615920761749e-05,13.863410289989222,NN,5.0,0
experienced,44,0.0013099422043106206,41,151.7180284437848,5.090053457129603e-05,14.261959666479497,VBD,6.0,0
explain,72,0.0019740055427409247,61,190.7625174969737,8.329178384393896e-05,13.55146628367448,VB,3.0,0
explained,111,0.002463871241974801,89,229.82098796955722,0.0001284081667594059,12.926975418766688,VBD,9.0,0
explanation,44,0.0014336819949952943,38,144.78243995399242,5.090053457129603e-05,14.261959666479497,NN,4.0,0
express,56,0.0018449476030957914,47,164.65993494083233,6.478249854528586e-05,13.91403636305919,VB,4.0,0
expressed,63,0.0020599538232098273,48,166.70540265782495,7.288031086344659e-05,13.744111361616877,VBD,4.0,0
expression,120,0.00304024586856906,92,233.16753853659898,0.00013881963973989828,12.814500689508275,NN,3.0,0
extended,59,0.001347677938597288,43,156.16425962645437,6.825298953878332e-05,13.838748235754952,VBN,5.0,0
extent,37,0.001387734731375569,33,132.44872091222382,4.28027222531353e-05,14.511937919487844,NN,2.0,0
extraordinary,44,0.0015291779168219112,39,147.13099065198017,5.090053457129603e-05,14.261959666479497,JJ,3.0,0
eye,609,0.007496993222166013,292,253.50481185271434,0.0007045096716799837,10.47109286721046,NN,11.0,0
eyebrows,39,0.0009984770950129324,34,134.99798197130045,4.511638291546694e-05,14.435989066254544,NN,5.0,0
eyed,174,0.0027352667094810716,129,264.03261628633396,0.0002012884776228525,12.278447789268064,VBN,6.0,0
eyes,2774,0.022115883090053447,496,51.48252453666119,0.0032090473386539816,8.28363921279319,NNS,14.0,0
eyre,100,0.0037373186859051754,22,101.16832229068132,0.00011568303311658189,13.077535095342068,NNP,3.0,0
eyrie,125,0.0028669824031763505,38,144.78243995399242,0.00014460379139572736,12.755607000454706,NNP,2.0,0
face,2202,0.018552077640146564,493,55.486107985963386,0.002547340389227133,8.616792531552424,NN,12.0,0
faced,117,0.002231053331361813,99,240.43487516527708,0.00013534914874640082,12.851026565533388,VBN,5.0,0
faces,303,0.004881721725514414,185,282.4228985149298,0.00035051959034324313,11.478217301643841,VBZ,7.0,0
facing,35,0.0009924759869368465,35,137.5048047034973,4.048906159080366e-05,14.592108268171827,VBG,3.0,0
fact,136,0.002944763487793409,96,237.41080531564987,0.00015732892503855138,12.633928443866454,NN,3.0,0
faded,120,0.002308783462815335,82,221.43605688756955,0.00013881963973989828,12.814500689508275,VBD,8.0,0
fagin,291,0.009542551970441796,25,110.35338832461127,0.0003366376263692533,11.53651594220851,NNP,5.0,0
fail,70,0.001678516967873259,56,182.03566083928803,8.097812318160733e-05,13.592108268171827,VB,6.0,0
failed,87,0.001814168994988769,72,207.94080393481417,0.00010064423881142625,13.278447789268064,VBD,7.0,0
faint,168,0.002981632747459879,127,262.80199357035025,0.00019434749563585757,12.329073862338033,NN,7.0,0
